Month_abb;Year;Station;Coordinates;Group;Taxa;Biomass
May;2008;BY31;18.23333/58.58812;Copepoda;Temora;13,120905250000000
May;2008;BY5;15.98333/55.25000;Copepoda;Temora;9,019612500000001
May;2008;BY15;20.05000/57.33333;Rotatoria;Synchaeta;2,274510000000000
May;2008;BY31;18.23333/58.58812;Rotatoria;Synchaeta;10,588229999999999
May;2008;BY5;15.98333/55.25000;Rotatoria;Synchaeta;4,411770000000000
May;2009;BY31;18.23333/58.58812;Cladocera;Bosmina;0,392157000000000
May;2009;BY15;20.05000/57.33333;Cladocera;Evadne;11,764709999999999
May;2009;BY31;18.23333/58.58812;Cladocera;Evadne;4,640527500000000
May;2009;BY5;15.98333/55.25000;Cladocera;Evadne;1,960785000000000
May;2009;BY31;18.23333/58.58812;Cladocera;Podon;0,849673500000000
May;2009;BY5;15.98333/55.25000;Cladocera;Podon;2,614380000000000
May;2009;BY15;20.05000/57.33333;Copepoda;Acartia;41,241849000000002
May;2009;BY31;18.23333/58.58812;Copepoda;Acartia;7,457517899999999
May;2009;BY5;15.98333/55.25000;Copepoda;Acartia;48,529375500000000
May;2009;BY15;20.05000/57.33333;Copepoda;Centropages;6,274500000000000
May;2009;BY31;18.23333/58.58812;Copepoda;Centropages;0,392157000000000
May;2009;BY5;15.98333/55.25000;Copepoda;Centropages;8,235284999999999
May;2009;BY31;18.23333/58.58812;Copepoda;Eurytemora;0,248366100000000
May;2009;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;5,071894000000000
May;2009;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;0,405228800000000
May;2009;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;31,712398999999998
May;2009;BY15;20.05000/57.33333;Copepoda;Temora;10,980419999999999
May;2009;BY31;18.23333/58.58812;Copepoda;Temora;1,176469500000000
May;2009;BY5;15.98333/55.25000;Copepoda;Temora;22,156852499999999
May;2009;BY31;18.23333/58.58812;Rotatoria;Keratella;0,058823550000000
May;2009;BY15;20.05000/57.33333;Rotatoria;Synchaeta;247,451099999999997
May;2009;BY31;18.23333/58.58812;Rotatoria;Synchaeta;57,098055000000002
May;2009;BY5;15.98333/55.25000;Rotatoria;Synchaeta;51,960899999999995
May;2010;BY31;18.23333/58.58812;Cladocera;Evadne;3,660126000000000
May;2010;BY5;15.98333/55.25000;Cladocera;Evadne;2,614380000000000
May;2010;BY31;18.23333/58.58812;Cladocera;Podon;0,026143800000000
May;2010;BY15;20.05000/57.33333;Copepoda;Acartia;8,379078999999999
May;2010;BY31;18.23333/58.58812;Copepoda;Acartia;30,993461050000004
May;2010;BY5;15.98333/55.25000;Copepoda;Acartia;41,176451000000000
May;2010;BY15;20.05000/57.33333;Copepoda;Centropages;9,411768000000000
May;2010;BY31;18.23333/58.58812;Copepoda;Centropages;0,015686280000000
May;2010;BY5;15.98333/55.25000;Copepoda;Centropages;21,568610000000000
May;2010;BY31;18.23333/58.58812;Copepoda;Eurytemora;4,150326350000000
May;2010;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;9,699349000000000
May;2010;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;0,834968080000000
May;2010;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;20,294096500000002
May;2010;BY15;20.05000/57.33333;Copepoda;Temora;0,627450000000000
May;2010;BY31;18.23333/58.58812;Copepoda;Temora;0,470588400000000
May;2010;BY31;18.23333/58.58812;Rotatoria;Keratella;0,017647065000000
May;2010;BY15;20.05000/57.33333;Rotatoria;Synchaeta;0,470589000000000
May;2010;BY31;18.23333/58.58812;Rotatoria;Synchaeta;2,372547000000000
May;2010;BY5;15.98333/55.25000;Rotatoria;Synchaeta;1,176471000000000
May;2011;BY31;18.23333/58.58812;Cladocera;Bosmina;0,032679750000000
May;2011;BY31;18.23333/58.58812;Cladocera;Evadne;3,267975000000000
May;2011;BY31;18.23333/58.58812;Copepoda;Acartia;14,124191549999999
May;2011;BY31;18.23333/58.58812;Copepoda;Centropages;0,156862800000000
May;2011;BY31;18.23333/58.58812;Copepoda;Eurytemora;3,320263100000000
May;2011;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;0,788126430000000
May;2011;BY31;18.23333/58.58812;Copepoda;Temora;1,019610000000000
May;2011;BY31;18.23333/58.58812;Rotatoria;Keratella;0,019607850000000
May;2011;BY31;18.23333/58.58812;Rotatoria;Synchaeta;7,117649999999999
May;2012;BY31;18.23333/58.58812;Cladocera;Bosmina;0,065359500000000
May;2012;BY5;15.98333/55.25000;Cladocera;Bosmina;0,980392500000000
May;2012;BY31;18.23333/58.58812;Cladocera;Evadne;3,267978000000000
May;2012;BY5;15.98333/55.25000;Cladocera;Evadne;5,882340000000000
May;2012;BY31;18.23333/58.58812;Cladocera;Podon;1,372549500000000
May;2012;BY5;15.98333/55.25000;Cladocera;Podon;5,882355000000000
May;2012;BY31;18.23333/58.58812;Copepoda;Acartia;10,588230800000000
May;2012;BY5;15.98333/55.25000;Copepoda;Acartia;14,673200999999999
May;2012;BY31;18.23333/58.58812;Copepoda;Centropages;0,196078500000000
May;2012;BY5;15.98333/55.25000;Copepoda;Centropages;16,209136000000001
May;2012;BY31;18.23333/58.58812;Copepoda;Eurytemora;0,901961100000000
May;2012;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;4,578432875000000
May;2012;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;12,575163000000000
May;2012;BY31;18.23333/58.58812;Copepoda;Temora;2,751632250000000
May;2012;BY5;15.98333/55.25000;Copepoda;Temora;14,183008500000000
May;2012;BY31;18.23333/58.58812;Rotatoria;Keratella;0,107843175000000
May;2012;BY5;15.98333/55.25000;Rotatoria;Keratella;0,196078500000000
May;2012;BY31;18.23333/58.58812;Rotatoria;Synchaeta;59,411789999999989
May;2012;BY5;15.98333/55.25000;Rotatoria;Synchaeta;20,196089999999998
May;2013;BY31;18.23333/58.58812;Cladocera;Bosmina;0,196078500000000
May;2013;BY15;20.05000/57.33333;Cladocera;Evadne;1,960785000000000
May;2013;BY31;18.23333/58.58812;Cladocera;Evadne;2,843136000000000
May;2013;BY5;15.98333/55.25000;Cladocera;Evadne;23,529419999999998
May;2013;BY15;20.05000/57.33333;Copepoda;Acartia;8,300654500000000
May;2013;BY31;18.23333/58.58812;Copepoda;Acartia;18,846386549999998
May;2013;BY5;15.98333/55.25000;Copepoda;Acartia;68,888924000000003
May;2013;BY31;18.23333/58.58812;Copepoda;Centropages;0,477124350000000
May;2013;BY5;15.98333/55.25000;Copepoda;Centropages;1,568628000000000
May;2013;BY31;18.23333/58.58812;Copepoda;Eurytemora;0,849673750000000
May;2013;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;3,960782500000000
May;2013;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;3,024510950000000
May;2013;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;10,732063500000001
May;2013;BY15;20.05000/57.33333;Copepoda;Temora;4,607845500000000
May;2013;BY31;18.23333/58.58812;Copepoda;Temora;0,869281050000000
May;2013;BY5;15.98333/55.25000;Copepoda;Temora;48,627479999999998
May;2013;BY31;18.23333/58.58812;Rotatoria;Keratella;0,014705887500000
May;2013;BY15;20.05000/57.33333;Rotatoria;Synchaeta;28,333320000000001
May;2013;BY31;18.23333/58.58812;Rotatoria;Synchaeta;10,049017500000000
May;2013;BY5;15.98333/55.25000;Rotatoria;Synchaeta;131,372400000000027
May;2014;BY31;18.23333/58.58812;Cladocera;Bosmina;0,612745250000000
May;2014;BY31;18.23333/58.58812;Cladocera;Evadne;17,320260000000001
May;2014;BY31;18.23333/58.58812;Cladocera;Podon;1,633987500000000
May;2014;BY31;18.23333/58.58812;Copepoda;Acartia;19,444444749999999
May;2014;BY31;18.23333/58.58812;Copepoda;Eurytemora;2,941173000000000
May;2014;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;7,241847000000000
May;2014;BY31;18.23333/58.58812;Copepoda;Temora;7,973857349999999
May;2014;BY31;18.23333/58.58812;Rotatoria;Keratella;0,490196250000000
May;2014;BY31;18.23333/58.58812;Rotatoria;Synchaeta;158,627400000000023
May;2015;BY31;18.23333/58.58812;Cladocera;Bosmina;0,032679750000000
May;2015;BY31;18.23333/58.58812;Cladocera;Evadne;6,862740000000001
May;2015;BY31;18.23333/58.58812;Copepoda;Acartia;10,947717850000000
May;2015;BY31;18.23333/58.58812;Copepoda;Centropages;0,928104900000000
May;2015;BY31;18.23333/58.58812;Copepoda;Eurytemora;1,745098650000000
May;2015;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;0,975163925000000
May;2015;BY31;18.23333/58.58812;Copepoda;Temora;6,640525499999999
May;2015;BY31;18.23333/58.58812;Rotatoria;Synchaeta;83,725500000000011
May;2016;BY15;20.05000/57.33333;Cladocera;Bosmina;0,066666750000000
May;2016;BY15;20.05000/57.33333;Cladocera;Evadne;3,200010000000000
May;2016;BY31;18.23333/58.58812;Cladocera;Evadne;20,733370000000001
May;2016;BY5;15.98333/55.25000;Cladocera;Evadne;0,800001000000000
May;2016;BY31;18.23333/58.58812;Cladocera;Podon;1,666667500000000
May;2016;BY15;20.05000/57.33333;Copepoda;Acartia;34,706707500000000
May;2016;BY31;18.23333/58.58812;Copepoda;Acartia;11,528891333333334
May;2016;BY5;15.98333/55.25000;Copepoda;Acartia;28,266694000000001
May;2016;BY15;20.05000/57.33333;Copepoda;Centropages;1,920000000000000
May;2016;BY31;18.23333/58.58812;Copepoda;Centropages;2,459999100000000
May;2016;BY5;15.98333/55.25000;Copepoda;Centropages;37,280067000000003
May;2016;BY15;20.05000/57.33333;Copepoda;Eurytemora;1,200001500000000
May;2016;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;0,320000000000000
May;2016;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;0,693333200000000
May;2016;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;7,413330999999999
May;2016;BY15;20.05000/57.33333;Copepoda;Temora;16,026689500000000
May;2016;BY31;18.23333/58.58812;Copepoda;Temora;5,059998999999999
May;2016;BY5;15.98333/55.25000;Copepoda;Temora;16,026664999999998
May;2016;BY15;20.05000/57.33333;Rotatoria;Synchaeta;20,559989999999999
May;2016;BY31;18.23333/58.58812;Rotatoria;Synchaeta;44,980039999999995
May;2016;BY5;15.98333/55.25000;Rotatoria;Synchaeta;3,840000000000000
May;2017;BY31;18.23333/58.58812;Cladocera;Bosmina;0,129999925000000
May;2017;BY5;15.98333/55.25000;Cladocera;Bosmina;0,500000000000000
May;2017;BY15;20.05000/57.33333;Cladocera;Evadne;2,000001000000000
May;2017;BY31;18.23333/58.58812;Cladocera;Evadne;27,199995000000001
May;2017;BY5;15.98333/55.25000;Cladocera;Evadne;9,999990000000002
May;2017;BY15;20.05000/57.33333;Copepoda;Acartia;36,999976900000000
May;2017;BY31;18.23333/58.58812;Copepoda;Acartia;50,497791766666666
May;2017;BY5;15.98333/55.25000;Copepoda;Acartia;145,433435000000003
May;2017;BY15;20.05000/57.33333;Copepoda;Centropages;4,399998000000000
May;2017;BY31;18.23333/58.58812;Copepoda;Centropages;1,066667000000000
May;2017;BY5;15.98333/55.25000;Copepoda;Centropages;86,533380000000008
May;2017;BY31;18.23333/58.58812;Copepoda;Eurytemora;5,879997166666667
May;2017;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;17,280000000000001
May;2017;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;0,853332000000000
May;2017;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;19,146704000000000
May;2017;BY15;20.05000/57.33333;Copepoda;Temora;22,133320000000001
May;2017;BY31;18.23333/58.58812;Copepoda;Temora;6,080010500000000
May;2017;BY5;15.98333/55.25000;Copepoda;Temora;235,133129999999994
May;2017;BY31;18.23333/58.58812;Rotatoria;Keratella;0,919999950000000
May;2017;BY5;15.98333/55.25000;Rotatoria;Keratella;0,400000050000000
May;2017;BY15;20.05000/57.33333;Rotatoria;Synchaeta;91,599900000000005
May;2017;BY31;18.23333/58.58812;Rotatoria;Synchaeta;119,240100000000012
May;2017;BY5;15.98333/55.25000;Rotatoria;Synchaeta;11,000010000000000
May;2018;BY15;20.05000/57.33333;Cladocera;Bosmina;0,499999500000000
May;2018;BY31;18.23333/58.58812;Cladocera;Evadne;8,000010000000000
May;2018;BY5;15.98333/55.25000;Cladocera;Evadne;21,999990000000000
May;2018;BY15;20.05000/57.33333;Copepoda;Acartia;44,300061999999997
May;2018;BY31;18.23333/58.58812;Copepoda;Acartia;23,333333500000002
May;2018;BY5;15.98333/55.25000;Copepoda;Acartia;112,066631500000000
May;2018;BY15;20.05000/57.33333;Copepoda;Centropages;21,233307000000000
May;2018;BY31;18.23333/58.58812;Copepoda;Centropages;1,299999900000000
May;2018;BY5;15.98333/55.25000;Copepoda;Centropages;57,266675000000006
May;2018;BY31;18.23333/58.58812;Copepoda;Eurytemora;1,433333800000000
May;2018;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;6,199999000000000
May;2018;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;3,646665950000000
May;2018;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;38,453354999999995
May;2018;BY15;20.05000/57.33333;Copepoda;Temora;23,866688500000002
May;2018;BY31;18.23333/58.58812;Copepoda;Temora;6,400011000000000
May;2018;BY5;15.98333/55.25000;Copepoda;Temora;184,933620000000019
May;2018;BY31;18.23333/58.58812;Rotatoria;Keratella;0,199999500000000
May;2018;BY15;20.05000/57.33333;Rotatoria;Synchaeta;24,599999999999998
May;2018;BY31;18.23333/58.58812;Rotatoria;Synchaeta;31,849949999999996
May;2018;BY5;15.98333/55.25000;Rotatoria;Synchaeta;20,799990000000001
May;2019;BY31;18.23333/58.58812;Cladocera;Evadne;13,766667000000000
May;2019;BY5;15.98333/55.25000;Cladocera;Evadne;13,399990000000001
May;2019;BY15;20.05000/57.33333;Copepoda;Acartia;40,716664999999999
May;2019;BY31;18.23333/58.58812;Copepoda;Acartia;29,723326000000000
May;2019;BY5;15.98333/55.25000;Copepoda;Acartia;55,333334399999998
May;2019;BY15;20.05000/57.33333;Copepoda;Centropages;6,199979999999999
May;2019;BY31;18.23333/58.58812;Copepoda;Centropages;1,999998000000000
May;2019;BY5;15.98333/55.25000;Copepoda;Centropages;22,799985000000000
May;2019;BY15;20.05000/57.33333;Copepoda;Eurytemora;0,466666200000000
May;2019;BY31;18.23333/58.58812;Copepoda;Eurytemora;5,330001650000000
May;2019;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;1,879997500000000
May;2019;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;2,446664050000000
May;2019;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;5,799998500000000
May;2019;BY15;20.05000/57.33333;Copepoda;Temora;29,166683499999998
May;2019;BY31;18.23333/58.58812;Copepoda;Temora;12,590017499999998
May;2019;BY5;15.98333/55.25000;Copepoda;Temora;57,866709999999998
May;2019;BY31;18.23333/58.58812;Rotatoria;Keratella;0,070000050000000
May;2019;BY15;20.05000/57.33333;Rotatoria;Synchaeta;23,600010000000001
May;2019;BY31;18.23333/58.58812;Rotatoria;Synchaeta;188,400000000000006
May;2019;BY5;15.98333/55.25000;Rotatoria;Synchaeta;10,899989999999999
May;2020;BY15;20.05000/57.33333;Cladocera;Bosmina;2,066661750000000
May;2020;BY15;20.05000/57.33333;Cladocera;Evadne;40,266666000000001
May;2020;BY31;18.23333/58.58812;Cladocera;Evadne;19,999970000000001
May;2020;BY5;15.98333/55.25000;Cladocera;Evadne;37,200000000000003
May;2020;BY15;20.05000/57.33333;Copepoda;Acartia;135,700014000000010
May;2020;BY31;18.23333/58.58812;Copepoda;Acartia;15,966671833333333
May;2020;BY5;15.98333/55.25000;Copepoda;Acartia;164,916674999999998
May;2020;BY15;20.05000/57.33333;Copepoda;Centropages;50,200050000000005
May;2020;BY31;18.23333/58.58812;Copepoda;Centropages;8,255546000000001
May;2020;BY5;15.98333/55.25000;Copepoda;Centropages;56,833354999999997
May;2020;BY31;18.23333/58.58812;Copepoda;Eurytemora;2,711111400000001
May;2020;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;1,499998500000000
May;2020;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;2,102223166666667
May;2020;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;2,066665100000000
May;2020;BY15;20.05000/57.33333;Copepoda;Temora;24,533330499999998
May;2020;BY31;18.23333/58.58812;Copepoda;Temora;7,533327500000000
May;2020;BY5;15.98333/55.25000;Copepoda;Temora;25,799962999999998
May;2020;BY15;20.05000/57.33333;Rotatoria;Keratella;0,100000050000000
May;2020;BY15;20.05000/57.33333;Rotatoria;Synchaeta;308,000099999999975
May;2020;BY31;18.23333/58.58812;Rotatoria;Synchaeta;212,533400000000000
May;2021;BY31;18.23333/58.58812;Cladocera;Bosmina;0,293332600000000
May;2021;BY5;15.98333/55.25000;Cladocera;Bosmina;0,400000500000000
May;2021;BY15;20.05000/57.33333;Cladocera;Evadne;0,399999000000000
May;2021;BY31;18.23333/58.58812;Cladocera;Evadne;4,013338300000000
May;2021;BY5;15.98333/55.25000;Cladocera;Evadne;131,066766000000030
May;2021;BY31;18.23333/58.58812;Cladocera;Podon;0,963332500000000
May;2021;BY5;15.98333/55.25000;Cladocera;Podon;17,733335499999999
May;2021;BY15;20.05000/57.33333;Copepoda;Acartia;9,013338500000000
May;2021;BY31;18.23333/58.58812;Copepoda;Acartia;13,256664000000001
May;2021;BY5;15.98333/55.25000;Copepoda;Acartia;34,613397800000001
May;2021;BY15;20.05000/57.33333;Copepoda;Centropages;2,879998500000000
May;2021;BY31;18.23333/58.58812;Copepoda;Centropages;0,419999100000000
May;2021;BY5;15.98333/55.25000;Copepoda;Centropages;21,000019999999999
May;2021;BY31;18.23333/58.58812;Copepoda;Eurytemora;2,330002250000000
May;2021;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;1,066664000000000
May;2021;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;1,466668000000000
May;2021;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;21,720008499999999
May;2021;BY15;20.05000/57.33333;Copepoda;Temora;3,293331200000000
May;2021;BY31;18.23333/58.58812;Copepoda;Temora;2,210000250000000
May;2021;BY5;15.98333/55.25000;Copepoda;Temora;14,293331500000001
May;2021;BY15;20.05000/57.33333;Rotatoria;Keratella;0,040000050000000
May;2021;BY15;20.05000/57.33333;Rotatoria;Synchaeta;13,280009999999999
May;2021;BY31;18.23333/58.58812;Rotatoria;Synchaeta;32,159954999999997
May;2021;BY5;15.98333/55.25000;Rotatoria;Synchaeta;18,999990000000000
Jun;2007;BY5;15.98333/55.25000;Cladocera;Bosmina;0,539215750000000
Jun;2007;BY15;20.05000/57.33333;Cladocera;Evadne;46,405190000000005
Jun;2007;BY31;18.23333/58.58812;Cladocera;Evadne;47,973870999999995
Jun;2007;BY5;15.98333/55.25000;Cladocera;Evadne;3,267980000000000
Jun;2007;BY15;20.05000/57.33333;Cladocera;Podon;49,019625000000005
Jun;2007;BY31;18.23333/58.58812;Cladocera;Podon;14,281044500000002
Jun;2007;BY15;20.05000/57.33333;Copepoda;Acartia;53,986933000000001
Jun;2007;BY31;18.23333/58.58812;Copepoda;Acartia;55,542449000000005
Jun;2007;BY5;15.98333/55.25000;Copepoda;Acartia;91,078495499999988
Jun;2007;BY15;20.05000/57.33333;Copepoda;Centropages;4,509802500000000
Jun;2007;BY31;18.23333/58.58812;Copepoda;Centropages;2,359477950000000
Jun;2007;BY5;15.98333/55.25000;Copepoda;Centropages;30,424825000000002
Jun;2007;BY15;20.05000/57.33333;Copepoda;Eurytemora;0,326797500000000
Jun;2007;BY31;18.23333/58.58812;Copepoda;Eurytemora;9,215683500000001
Jun;2007;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;8,372548750000000
Jun;2007;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;15,751637500000001
Jun;2007;BY15;20.05000/57.33333;Copepoda;Temora;6,862744500000000
Jun;2007;BY31;18.23333/58.58812;Copepoda;Temora;1,588235250000000
Jun;2007;BY5;15.98333/55.25000;Copepoda;Temora;61,339894999999999
Jun;2007;BY15;20.05000/57.33333;Rotatoria;Keratella;0,196078500000000
Jun;2007;BY31;18.23333/58.58812;Rotatoria;Keratella;0,490196250000000
Jun;2007;BY15;20.05000/57.33333;Rotatoria;Synchaeta;43,137300000000003
Jun;2007;BY31;18.23333/58.58812;Rotatoria;Synchaeta;111,803850000000011
Jun;2007;BY5;15.98333/55.25000;Rotatoria;Synchaeta;2,647059000000000
Jun;2008;BY31;18.23333/58.58812;Cladocera;Evadne;37,254874999999998
Jun;2008;BY5;15.98333/55.25000;Cladocera;Evadne;1,307190000000000
Jun;2008;BY15;20.05000/57.33333;Cladocera;Podon;10,457509999999999
Jun;2008;BY31;18.23333/58.58812;Cladocera;Podon;49,346332499999995
Jun;2008;BY5;15.98333/55.25000;Cladocera;Podon;3,267975000000000
Jun;2008;BY15;20.05000/57.33333;Copepoda;Acartia;70,996772000000007
Jun;2008;BY31;18.23333/58.58812;Copepoda;Acartia;105,751608000000004
Jun;2008;BY5;15.98333/55.25000;Copepoda;Acartia;14,836606500000000
Jun;2008;BY15;20.05000/57.33333;Copepoda;Centropages;15,359476000000001
Jun;2008;BY31;18.23333/58.58812;Copepoda;Centropages;24,509805000000000
Jun;2008;BY5;15.98333/55.25000;Copepoda;Centropages;4,901952000000000
Jun;2008;BY15;20.05000/57.33333;Copepoda;Eurytemora;7,320255000000000
Jun;2008;BY31;18.23333/58.58812;Copepoda;Eurytemora;4,771238499999999
Jun;2008;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;28,398737000000001
Jun;2008;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;10,039232000000002
Jun;2008;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;37,647030000000001
Jun;2008;BY15;20.05000/57.33333;Copepoda;Temora;35,882334000000007
Jun;2008;BY31;18.23333/58.58812;Copepoda;Temora;8,235284999999999
Jun;2008;BY5;15.98333/55.25000;Copepoda;Temora;5,294116499999999
Jun;2008;BY31;18.23333/58.58812;Rotatoria;Keratella;0,196078500000000
Jun;2008;BY15;20.05000/57.33333;Rotatoria;Synchaeta;2,549019000000000
Jun;2008;BY31;18.23333/58.58812;Rotatoria;Synchaeta;267,745049999999992
Jun;2008;BY5;15.98333/55.25000;Rotatoria;Synchaeta;1,568628000000000
Jun;2009;BY5;15.98333/55.25000;Cladocera;Bosmina;0,228757900000000
Jun;2009;BY31;18.23333/58.58812;Cladocera;Evadne;7,973840000000000
Jun;2009;BY5;15.98333/55.25000;Cladocera;Evadne;5,555555999999999
Jun;2009;BY15;20.05000/57.33333;Cladocera;Podon;14,379090000000000
Jun;2009;BY31;18.23333/58.58812;Cladocera;Podon;5,620915000000000
Jun;2009;BY5;15.98333/55.25000;Cladocera;Podon;4,575162000000001
Jun;2009;BY15;20.05000/57.33333;Copepoda;Acartia;11,503251200000001
Jun;2009;BY31;18.23333/58.58812;Copepoda;Acartia;4,431373399999999
Jun;2009;BY5;15.98333/55.25000;Copepoda;Acartia;57,156850900000002
Jun;2009;BY15;20.05000/57.33333;Copepoda;Centropages;0,392157000000000
Jun;2009;BY31;18.23333/58.58812;Copepoda;Centropages;2,248366800000000
Jun;2009;BY5;15.98333/55.25000;Copepoda;Centropages;47,810440000000000
Jun;2009;BY15;20.05000/57.33333;Copepoda;Eurytemora;1,143790000000000
Jun;2009;BY31;18.23333/58.58812;Copepoda;Eurytemora;2,326798200000000
Jun;2009;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;18,980397999999997
Jun;2009;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;2,431375000000000
Jun;2009;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;65,098020000000005
Jun;2009;BY15;20.05000/57.33333;Copepoda;Temora;2,908494500000000
Jun;2009;BY31;18.23333/58.58812;Copepoda;Temora;0,470588400000000
Jun;2009;BY5;15.98333/55.25000;Copepoda;Temora;30,392153000000000
Jun;2009;BY31;18.23333/58.58812;Rotatoria;Keratella;0,058823550000000
Jun;2009;BY31;18.23333/58.58812;Rotatoria;Synchaeta;55,294200000000004
Jun;2009;BY5;15.98333/55.25000;Rotatoria;Synchaeta;2,549019000000000
Jun;2010;BY31;18.23333/58.58812;Cladocera;Bosmina;0,152505500000000
Jun;2010;BY5;15.98333/55.25000;Cladocera;Bosmina;1,928104500000000
Jun;2010;BY15;20.05000/57.33333;Cladocera;Evadne;7,843140000000000
Jun;2010;BY31;18.23333/58.58812;Cladocera;Evadne;38,823524999999997
Jun;2010;BY5;15.98333/55.25000;Cladocera;Evadne;16,339860000000002
Jun;2010;BY31;18.23333/58.58812;Cladocera;Podon;4,705872750000000
Jun;2010;BY5;15.98333/55.25000;Cladocera;Podon;1,143790750000000
Jun;2010;BY15;20.05000/57.33333;Copepoda;Acartia;48,431387999999998
Jun;2010;BY31;18.23333/58.58812;Copepoda;Acartia;12,910675650000002
Jun;2010;BY5;15.98333/55.25000;Copepoda;Acartia;93,962406500000000
Jun;2010;BY15;20.05000/57.33333;Copepoda;Centropages;6,274500000000000
Jun;2010;BY31;18.23333/58.58812;Copepoda;Centropages;0,986928750000000
Jun;2010;BY5;15.98333/55.25000;Copepoda;Centropages;31,944438999999999
Jun;2010;BY31;18.23333/58.58812;Copepoda;Eurytemora;6,529409300000000
Jun;2010;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;20,078468000000001
Jun;2010;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;9,179740375000000
Jun;2010;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;85,516366500000004
Jun;2010;BY15;20.05000/57.33333;Copepoda;Temora;56,601315000000000
Jun;2010;BY31;18.23333/58.58812;Copepoda;Temora;4,703707750000000
Jun;2010;BY5;15.98333/55.25000;Copepoda;Temora;71,617668750000007
Jun;2010;BY31;18.23333/58.58812;Rotatoria;Keratella;0,264705600000000
Jun;2010;BY15;20.05000/57.33333;Rotatoria;Synchaeta;182,352900000000005
Jun;2010;BY31;18.23333/58.58812;Rotatoria;Synchaeta;45,725400000000000
Jun;2010;BY5;15.98333/55.25000;Rotatoria;Synchaeta;3,872545500000000
Jun;2011;BY15;20.05000/57.33333;Cladocera;Bosmina;0,326797500000000
Jun;2011;BY31;18.23333/58.58812;Cladocera;Bosmina;0,366013200000000
Jun;2011;BY15;20.05000/57.33333;Cladocera;Evadne;7,843140000000000
Jun;2011;BY31;18.23333/58.58812;Cladocera;Evadne;19,477130000000002
Jun;2011;BY5;15.98333/55.25000;Cladocera;Evadne;2,614380000000000
Jun;2011;BY15;20.05000/57.33333;Cladocera;Podon;18,954255000000000
Jun;2011;BY31;18.23333/58.58812;Cladocera;Podon;14,673196500000001
Jun;2011;BY5;15.98333/55.25000;Cladocera;Podon;2,614380000000000
Jun;2011;BY15;20.05000/57.33333;Copepoda;Acartia;219,607914999999991
Jun;2011;BY31;18.23333/58.58812;Copepoda;Acartia;20,980390500000002
Jun;2011;BY5;15.98333/55.25000;Copepoda;Acartia;135,620852500000012
Jun;2011;BY15;20.05000/57.33333;Copepoda;Centropages;49,803914999999996
Jun;2011;BY31;18.23333/58.58812;Copepoda;Centropages;4,176469050000001
Jun;2011;BY5;15.98333/55.25000;Copepoda;Centropages;33,333345000000001
Jun;2011;BY15;20.05000/57.33333;Copepoda;Eurytemora;3,790851000000000
Jun;2011;BY31;18.23333/58.58812;Copepoda;Eurytemora;9,921563100000000
Jun;2011;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;124,117717499999998
Jun;2011;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;9,285965450000001
